[
]
㒟,[Mand:hd]n,[Mand:sv]i,[Mand:nc]ao,[Mand:lt],[Mand:tn]3,[Cant:hd]n,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]5,[Cant:hd]s,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]1
㘏
㙻,[Mand:hd]ch,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]2,[Cant:hd]c,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]4
㙼,[Mand:hd]l,[Mand:sv],[Mand:nc]ei,[Mand:lt],[Mand:tn]3,[Cant:hd]l,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]5
㙽
㚍,[Mand:hd]k,[Mand:sv]u,[Mand:nc]i,[Mand:lt],[Mand:tn]3,[Cant:hd]f,[Cant:sv],[Cant:nc]ai,[Cant:lt],[Cant:tn]3
㜰,[Mand:hd],[Mand:sv]iu,[Mand:nc]e,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]oe,[Cant:lt]k,[Cant:tn]9
㜱,[Mand:hd]zh,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]a,[Cant:lt]t,[Cant:tn]7
㝰,[Mand:hd]m,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]2,[Cant:hd]m,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]5,[Cant:hd]m,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]4
㠝,[Mand:hd]c,[Mand:sv]u,[Mand:nc]a,[Mand:lt]n,[Mand:tn]2,[Cant:hd]c,[Cant:sv]i,[Cant:nc]u,[Cant:lt]n,[Cant:tn]4
㠞
㠟,[Mand:hd]l,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]2,[Cant:hd]l,[Cant:sv],[Cant:nc]ai,[Cant:lt],[Cant:tn]4
㦚,[Mand:hd]b,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]b,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]2
㦛,[Mand:hd],[Mand:sv]i,[Mand:nc]u,[Mand:lt],[Mand:tn]3,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]5
㦝,[Mand:hd]m,[Mand:sv]i,[Mand:nc]ao,[Mand:lt],[Mand:tn]3,[Cant:hd]b,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]9,[Cant:hd]m,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]5
㦞,[Mand:hd]ch,[Mand:sv],[Mand:nc]ou,[Mand:lt],[Mand:tn]2,[Cant:hd]c,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]4
㦟,[Mand:hd]m,[Mand:sv],[Mand:nc]ai,[Mand:lt],[Mand:tn]2,[Cant:hd]f,[Cant:sv],[Cant:nc]a,[Cant:lt]t,[Cant:tn]8,[Cant:hd]m,[Cant:sv],[Cant:nc]ai,[Cant:lt],[Cant:tn]4
㦡,[Mand:hd]l,[Mand:sv],[Mand:nc]e,[Mand:lt],[Mand:tn]4,[Cant:hd]l,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]8,[Cant:hd]l,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]9
㦢,[Mand:hd]j,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]8
㩠,[Mand:hd],[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]1,[Cant:hd],[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]1
㩡,[Mand:hd]l,[Mand:sv]u,[Mand:nc]o,[Mand:lt],[Mand:tn]3,[Cant:hd]l,[Cant:sv],[Cant:nc]o,[Cant:lt],[Cant:tn]2,[Viet:hd]d,[Viet:sv]u,[Viet:nc]i,[Viet:lt],[Viet:tn]5
㩢,[Mand:hd]m,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]4,[Cant:hd]m,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]4,[Cant:hd]m,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]9,[Viet:hd]m,[Viet:sv],[Viet:nc]o,[Viet:lt]t,[Viet:tn]7
㩣,[Cant:hd]b,[Cant:sv],[Cant:nc]u,[Cant:lt]k,[Cant:tn]7,[Cant:hd]f,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]1
㩤,[Mand:hd]f,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]1,[Cant:hd]f,[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]1
㩥,[Cant:hd]c,[Cant:sv],[Cant:nc]a,[Cant:lt]m,[Cant:tn]2,[Cant:hd]s,[Cant:sv],[Cant:nc]a,[Cant:lt]m,[Cant:tn]1
㩦,[Mand:hd]x,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]k,[Cant:sv]u,[Cant:nc]ai,[Cant:lt],[Cant:tn]4
㩧,[Mand:hd]b,[Mand:sv],[Mand:nc]o,[Mand:lt],[Mand:tn]2,[Cant:hd]b,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]9,[Viet:hd]b,[Viet:sv],[Viet:nc]eo,[Viet:lt],[Viet:tn]4
㩨,[Mand:hd]h,[Mand:sv]u,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd],[Cant:sv]u,[Cant:nc]ai,[Cant:lt],[Cant:tn]6
㩩,[Mand:hd]q,[Mand:sv],[Mand:nc]i,[Mand:lt]ng,[Mand:tn]3,[Cant:hd]k,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]2
㩪,[Mand:hd]x,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]k,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]8
㩫
㪫,[Mand:hd]r,[Mand:sv]u,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]6
㪬,[Mand:hd]ch,[Mand:sv]u,[Mand:nc]o,[Mand:lt],[Mand:tn]1,[Cant:hd]c,[Cant:sv],[Cant:nc]oe,[Cant:lt]k,[Cant:tn]8,[Cant:hd]z,[Cant:sv],[Cant:nc]u,[Cant:lt]k,[Cant:tn]9
㬣,[Mand:hd]d,[Mand:sv]u,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]d,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]3,[Cant:hd]k,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]8
㬤,[Mand:hd]q,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]aa,[Cant:lt]p,[Cant:tn]7
㬥,[Mand:hd]p,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]4,[Cant:hd]b,[Cant:sv],[Cant:nc]u,[Cant:lt]k,[Cant:tn]9
㬦,[Mand:hd],[Mand:sv]iu,[Mand:nc]e,[Mand:lt],[Mand:tn]4
㬧,[Mand:hd]b,[Mand:sv],[Mand:nc]o,[Mand:lt],[Mand:tn]2,[Cant:hd]b,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]8
㬨
㯷,[Mand:hd]p,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]2,[Cant:hd]b,[Cant:sv],[Cant:nc]u,[Cant:lt]k,[Cant:tn]9,[Cant:hd]l,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]8,[Cant:hd]p,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]8,[Viet:hd]b,[Viet:sv],[Viet:nc]u,[Viet:lt]c,[Viet:tn]8
㯸,[Mand:hd]j,[Mand:sv],[Mand:nc]i,[Mand:lt]n,[Mand:tn]3,[Cant:hd]z,[Cant:sv],[Cant:nc]eo,[Cant:lt]n,[Cant:tn]2
㯹,[Mand:hd]b,[Mand:sv]i,[Mand:nc]ao,[Mand:lt],[Mand:tn]3,[Cant:hd]b,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]1,[Cant:hd]b,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]2
㯺,[Mand:hd]j,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]l,[Cant:sv],[Cant:nc]a,[Cant:lt]m,[Cant:tn]6
㯻,[Mand:hd]g,[Mand:sv],[Mand:nc]u,[Mand:lt]n,[Mand:tn]3,[Cant:hd]g,[Cant:sv]u,[Cant:nc]a,[Cant:lt]n,[Cant:tn]2
㯼
㯽,[Cant:hd]b,[Cant:sv],[Cant:nc]a,[Cant:lt]n,[Cant:tn]1,[Cant:hd]p,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]1
㱘,[Mand:hd],[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]2
㲊,[Mand:hd]r,[Mand:sv]u,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]6
㲯,[Mand:hd]r,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]4
㲰,[Mand:hd]n,[Mand:sv],[Mand:nc]i,[Mand:lt]ng,[Mand:tn]2,[Cant:hd]n,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]4,[Cant:hd]n,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]6
㵽,[Mand:hd]l,[Mand:sv],[Mand:nc]ei,[Mand:lt],[Mand:tn]3,[Cant:hd]l,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]5
㵾,[Mand:hd]q,[Mand:sv],[Mand:nc]i,[Mand:lt]ng,[Mand:tn]4,[Cant:hd]c,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]6
㵿,[Mand:hd]x,[Mand:sv]i,[Mand:nc]ao,[Mand:lt],[Mand:tn]4,[Cant:hd]h,[Cant:sv],[Cant:nc]aa,[Cant:lt]t,[Cant:tn]9,[Cant:hd]h,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]6
㶀,[Mand:hd]j,[Mand:sv]i,[Mand:nc]ao,[Mand:lt],[Mand:tn]1,[Cant:hd]b,[Cant:sv],[Cant:nc]a,[Cant:lt]k,[Cant:tn]9,[Cant:hd]g,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]1,[Cant:hd]ng,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]4,[Cant:hd]p,[Cant:sv],[Cant:nc]a,[Cant:lt]k,[Cant:tn]8
㶁,[Mand:hd]g,[Mand:sv]u,[Mand:nc]o,[Mand:lt],[Mand:tn]2,[Cant:hd]g,[Cant:sv]u,[Cant:nc]i,[Cant:lt]k,[Cant:tn]7,[Cant:hd],[Cant:sv]u,[Cant:nc]a,[Cant:lt]k,[Cant:tn]9
㶂
㶃
㸄,[Mand:hd]j,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]ai,[Cant:lt],[Cant:tn]6
㸅,[Mand:hd]j,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]8
㸤,[Mand:hd]p,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]p,[Cant:sv],[Cant:nc]a,[Cant:lt]ng,[Cant:tn]4,[Cant:hd]p,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]3
㹗,[Mand:hd]t,[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]1,[Cant:hd]t,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]1
㹘,[Mand:hd]r,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]4,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]6
㺠,[Mand:hd],[Mand:sv]i,[Mand:nc]ou,[Mand:lt],[Mand:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]aau,[Cant:lt],[Cant:tn]6
㻾,[Mand:hd],[Mand:sv]i,[Mand:nc]o,[Mand:lt]ng,[Mand:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]u,[Cant:lt]ng,[Cant:tn]2
㼂,[Mand:hd],[Mand:sv],[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd],[Cant:sv]u,[Cant:nc]aa,[Cant:lt]n,[Cant:tn]6
㼕,[Mand:hd]d,[Mand:sv],[Mand:nc]a,[Mand:lt]ng,[Mand:tn]1,[Cant:hd]d,[Cant:sv],[Cant:nc]o,[Cant:lt]ng,[Cant:tn]1
㽆,[Mand:hd]d,[Mand:sv],[Mand:nc]a,[Mand:lt]ng,[Mand:tn]1,[Cant:hd]d,[Cant:sv],[Cant:nc]o,[Cant:lt]ng,[Cant:tn]1
㽇,[Mand:hd]h,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]2,[Cant:hd],[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]4,[Cant:hd]z,[Cant:sv]i,[Cant:nc]u,[Cant:lt],[Cant:tn]5
㽫,[Mand:hd],[Mand:sv]i,[Mand:nc]o,[Mand:lt]ng,[Mand:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]u,[Cant:lt]ng,[Cant:tn]1
㽬,[Mand:hd]f,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]4,[Cant:hd]f,[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]3
㿋,[Mand:hd]s,[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]4,[Cant:hd]s,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]3
㿌,[Mand:hd]x,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]1,[Cant:hd]c,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]1,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]3
㿍,[Mand:hd]j,[Mand:sv]i,[Mand:nc]e,[Mand:lt],[Mand:tn]4,[Cant:hd]g,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]3
㿎,[Mand:hd]f,[Mand:sv],[Mand:nc]e,[Mand:lt]n,[Mand:tn]4,[Cant:hd]f,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]4,[Cant:hd]f,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]5,[Cant:hd]g,[Cant:sv],[Cant:nc]a,[Cant:lt]k,[Cant:tn]8
㿏,[Mand:hd]q,[Mand:sv],[Mand:nc]u,[Mand:lt]n,[Mand:tn]2,[Cant:hd]k,[Cant:sv]u,[Cant:nc]a,[Cant:lt]n,[Cant:tn]4
㿐
㿹,[Mand:hd]t,[Mand:sv],[Mand:nc]a,[Mand:lt],[Mand:tn]4,[Cant:hd]t,[Cant:sv],[Cant:nc]aa,[Cant:lt]t,[Cant:tn]8
䁴,[Mand:hd]zh,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]2
䁵,[Mand:hd]b,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]p,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]2
䁶,[Mand:hd]j,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]1,[Cant:hd]g,[Cant:sv],[Cant:nc]i,[Cant:lt]k,[Cant:tn]7
䁷,[Mand:hd]j,[Mand:sv]u,[Mand:nc]e,[Mand:lt],[Mand:tn]2,[Cant:hd]g,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]8,[Cant:hd],[Cant:sv],[Cant:nc]u,[Cant:lt]k,[Cant:tn]7,[Cant:hd]z,[Cant:sv],[Cant:nc]u,[Cant:lt]k,[Cant:tn]7
䁸,[Mand:hd]n,[Mand:sv],[Mand:nc]a,[Mand:lt]ng,[Mand:tn]2,[Cant:hd]n,[Cant:sv],[Cant:nc]u,[Cant:lt]ng,[Cant:tn]4
䁹,[Mand:hd]b,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]p,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]6,[Cant:hd]p,[Cant:sv],[Cant:nc]ei,[Cant:lt],[Cant:tn]5
䁺,[Mand:hd]sh,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]s,[Cant:sv],[Cant:nc]i,[Cant:lt]k,[Cant:tn]7
䃩,[Mand:hd]n,[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]2,[Cant:hd]b,[Cant:sv],[Cant:nc]i,[Cant:lt]t,[Cant:tn]8,[Cant:hd]n,[Cant:sv],[Cant:nc]au,[Cant:lt],[Cant:tn]4
䃪,[Mand:hd]t,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]2,[Cant:hd]t,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]4
䃫,[Mand:hd]d,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]d,[Cant:sv],[Cant:nc]aa,[Cant:lt]m,[Cant:tn]2
䃬,[Mand:hd],[Mand:sv]u,[Mand:nc]ei,[Mand:lt],[Mand:tn]3,[Cant:hd]g,[Cant:sv]u,[Cant:nc]aai,[Cant:lt],[Cant:tn]1,[Cant:hd]ng,[Cant:sv],[Cant:nc]aai,[Cant:lt],[Cant:tn]5
䃭,[Mand:hd]g,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]g,[Cant:sv],[Cant:nc]a,[Cant:lt]m,[Cant:tn]2
䃮,[Mand:hd]d,[Mand:sv],[Mand:nc]a,[Mand:lt],[Mand:tn]2,[Cant:hd]d,[Cant:sv],[Cant:nc]aa,[Cant:lt]t,[Cant:tn]9
䃯,[Mand:hd]l,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]l,[Cant:sv],[Cant:nc]i,[Cant:lt]k,[Cant:tn]7
䄠,[Mand:hd]sh,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]s,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]6
䄡,[Mand:hd]d,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]1,[Cant:hd]d,[Cant:sv],[Cant:nc]aa,[Cant:lt]m,[Cant:tn]1
䆁,[Mand:hd]g,[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]1,[Cant:hd]g,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]1
䆂,[Mand:hd]l,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]2,[Cant:hd]l,[Cant:sv],[Cant:nc]a,[Cant:lt]m,[Cant:tn]4,[Cant:hd]l,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]4
䆃,[Mand:hd]d,[Mand:sv],[Mand:nc]ao,[Mand:lt],[Mand:tn]4,[Cant:hd]d,[Cant:sv],[Cant:nc]i,[Cant:lt]k,[Cant:tn]9,[Cant:hd]d,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]6,[Cant:hd]g,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]3
䆄,[Mand:hd]zh,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]s,[Cant:sv],[Cant:nc]i,[Cant:lt]m,[Cant:tn]4,[Cant:hd]s,[Cant:sv],[Cant:nc]i,[Cant:lt]n,[Cant:tn]6,[Cant:hd]s,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]6
䆅,[Mand:hd]z,[Mand:sv],[Mand:nc]i,[Mand:lt],[Mand:tn]1,[Cant:hd]c,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]4,[Cant:hd]z,[Cant:sv],[Cant:nc]i,[Cant:lt],[Cant:tn]1
䆆
䆇
䆼,[Cant:hd]f,[Cant:sv],[Cant:nc]o,[Cant:lt],[Cant:tn]1
䆽,[Mand:hd]q,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]2,[Cant:hd]k,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]4
䇔,[Mand:hd]l,[Mand:sv]u,[Mand:nc]o,[Mand:lt],[Mand:tn]4,[Cant:hd]l,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]6,[Cant:hd]l,[Cant:sv],[Cant:nc]o,[Cant:lt],[Cant:tn]6
䉈,[Mand:hd]s,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]s,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]2
䉉,[Mand:hd]g,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]1,[Cant:hd]g,[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]1,[Cant:hd],[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]4
䉊,[Mand:hd]f,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]4,[Cant:hd]f,[Cant:sv],[Cant:nc]a,[Cant:lt]n,[Cant:tn]4,[Cant:hd]f,[Cant:sv],[Cant:nc]a,[Cant:lt]n,[Cant:tn]6
䉋,[Mand:hd]m,[Mand:sv],[Mand:nc]ei,[Mand:lt],[Mand:tn]4,[Cant:hd]m,[Cant:sv],[Cant:nc]ei,[Cant:lt],[Cant:tn]6
䉌,[Mand:hd]s,[Mand:sv]u,[Mand:nc]i,[Mand:lt],[Mand:tn]4,[Cant:hd]s,[Cant:sv],[Cant:nc]eoi,[Cant:lt],[Cant:tn]6
䉍,[Mand:hd]j,[Mand:sv]i,[Mand:nc]a,[Mand:lt]n,[Mand:tn]3,[Cant:hd]g,[Cant:sv],[Cant:nc]aa,[Cant:lt]n,[Cant:tn]2
䉎,[Mand:hd]t,[Mand:sv],[Mand:nc]a,[Mand:lt]ng,[Mand:tn]2,[Cant:hd]t,[Cant:sv],[Cant:nc]o,[Cant:lt]ng,[Cant:tn]4
䉐,[Mand:hd]k,[Mand:sv],[Mand:nc]u,[Mand:lt],[Mand:tn]1,[Cant:hd]f,[Cant:sv],[Cant:nc]u,[Cant:lt],[Cant:tn]1
䉑,[Mand:hd],[Mand:sv]u,[Mand:nc]u,[Mand:lt],[Mand:tn]2,[Cant:hd]m,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]4,[Cant:hd]m,[Cant:sv],[Cant:nc]ou,[Cant:lt],[Cant:tn]5
䉒,[Mand:hd]f,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]2,[Cant:hd]f,[Cant:sv],[Cant:nc]a,[Cant:lt]n,[Cant:tn]4
䉓,[Mand:hd]l,[Mand:sv]u,[Mand:nc]o,[Mand:lt],[Mand:tn]4,[Cant:hd]k,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]8,[Cant:hd]l,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]8,[Cant:hd]l,[Cant:sv],[Cant:nc]o,[Cant:lt]k,[Cant:tn]9
䉔,[Mand:hd]c,[Mand:sv],[Mand:nc]a,[Mand:lt]n,[Mand:tn]1,[Cant:hd]c,[Cant:sv],[Cant:nc]a,[Cant:lt]n,[Cant:tn]1,[Cant:hd]s,[Cant:sv],[Cant:nc]aa,[Cant:lt]ng,[Cant:tn]6
䉕,[Mand:hd]c,[Mand:sv],[Mand:nc]e,[Mand:lt]ng,[Mand:tn]2,[Cant:hd]c,[Cant:sv],[Cant:nc]a,[Cant:lt]ng,[Cant:tn]4
䉖,[Mand:hd]l,[Mand:sv],[Mand:nc]i,[Mand:lt]ng,[Mand:tn]2,[Cant:hd]l,[Cant:sv],[Cant:nc]i,[Cant:lt]ng,[Cant:tn]4
